brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
1205.0,for_sale,55000.0,3.0,2.0,0.09,654886.0,Ciales,Puerto Rico,638.0,1092.0,
85121.0,for_sale,65000.0,3.0,2.0,0.09,1908246.0,Ciales,Puerto Rico,638.0,1100.0,
92147.0,for_sale,106700.0,3.0,2.0,0.97,332814.0,Utuado,Puerto Rico,641.0,1205.0,
52707.0,for_sale,180000.0,3.0,2.0,10.44,130075.0,Utuado,Puerto Rico,641.0,1251.0,
60831.0,for_sale,550000.0,6.0,3.0,28.17,1946165.0,Utuado,Puerto Rico,641.0,5000.0,
49909.0,for_sale,70000.0,2.0,1.0,0.22,1395377.0,Utuado,Puerto Rico,641.0,845.0,
105192.0,for_sale,198500.0,4.0,2.0,2.91,1902820.0,Utuado,Puerto Rico,641.0,1000.0,
60830.0,for_sale,75000.0,5.0,3.0,0.1,569131.0,Utuado,Puerto Rico,641.0,950.0,
52707.0,for_sale,219900.0,4.0,2.0,2.06,1902833.0,Utuado,Puerto Rico,641.0,1100.0,
1502.0,for_sale,95000.0,3.0,2.0,0.86,1856897.0,Utuado,Puerto Rico,641.0,1700.0,
1502.0,for_sale,99000.0,13.0,4.0,0.2,655097.0,Utuado,Puerto Rico,641.0,600.0,
60831.0,for_sale,75000.0,3.0,1.0,0.28,1946304.0,Utuado,Puerto Rico,641.0,781.0,
60830.0,for_sale,600000.0,6.0,3.0,30.0,1946303.0,Utuado,Puerto Rico,641.0,5000.0,
60830.0,for_sale,120000.0,3.0,1.0,0.26,1946327.0,Utuado,Puerto Rico,641.0,781.0,
62210.0,for_sale,108000.0,4.0,1.0,0.94,1670695.0,Utuado,Puerto Rico,641.0,13818.0,
2050.0,for_sale,750000.0,3.0,3.0,0.24,1563413.0,Dorado,Puerto Rico,646.0,2377.0,
55665.0,for_sale,550000.0,3.0,3.0,0.16,1858417.0,Dorado,Puerto Rico,646.0,2000.0,
55665.0,for_sale,950000.0,4.0,3.0,0.14,1559180.0,Dorado,Puerto Rico,646.0,2850.0,
16782.0,for_sale,1150000.0,5.0,3.0,0.14,1561183.0,Dorado,Puerto Rico,646.0,3500.0,
26006.0,for_sale,995000.0,4.0,3.0,0.25,1647493.0,Dorado,Puerto Rico,646.0,2900.0,
7922.0,for_sale,595000.0,2.0,2.0,,1940276.0,Dorado,Puerto Rico,646.0,1155.0,
26006.0,for_sale,1275000.0,4.0,4.0,0.25,1644677.0,Dorado,Puerto Rico,646.0,2900.0,
7832.0,for_sale,1135000.0,4.0,3.0,0.15,1555726.0,Dorado,Puerto Rico,646.0,2850.0,
16782.0,for_sale,4995000.0,3.0,4.0,0.22,600936.0,Dorado,Puerto Rico,646.0,3100.0,
55665.0,for_sale,2500000.0,4.0,4.0,0.25,870230.0,Dorado,Puerto Rico,646.0,3509.0,
7832.0,for_sale,2849000.0,4.0,5.0,0.21,1136712.0,Dorado,Puerto Rico,646.0,5000.0,
105192.0,for_sale,850000.0,4.0,2.0,0.21,1222456.0,Dorado,Puerto Rico,646.0,999.0,
72456.0,for_sale,1300000.0,7.0,4.0,,1463669.0,Dorado,Puerto Rico,646.0,2767.0,
34000.0,for_sale,300000.0,4.0,4.0,0.07,,Dorado,Puerto Rico,646.0,3090.0,
72728.0,for_sale,1775000.0,4.0,3.0,0.23,1318672.0,Dorado,Puerto Rico,646.0,3337.0,
61776.0,for_sale,1795000.0,4.0,4.0,0.23,1189361.0,Dorado,Puerto Rico,646.0,2900.0,
49555.0,for_sale,4600000.0,3.0,3.0,,1628662.0,Dorado,Puerto Rico,646.0,3095.0,
7922.0,for_sale,1500000.0,3.0,3.0,13.65,1884217.0,Dorado,Puerto Rico,646.0,1942.0,
61776.0,for_sale,3950000.0,7.0,6.0,0.26,809994.0,Dorado,Puerto Rico,646.0,4800.0,
78468.0,for_sale,1250000.0,6.0,4.0,,1941881.0,Dorado,Puerto Rico,646.0,1495.0,
92147.0,for_sale,97900.0,4.0,2.0,0.51,1567906.0,Hatillo,Puerto Rico,659.0,1641.0,
62066.0,for_sale,58000.0,3.0,1.0,0.05,965293.0,Ponce,Puerto Rico,,790.0,
103378.0,for_sale,144900.0,4.0,4.0,0.2,597273.0,Hatillo,Puerto Rico,685.0,1760.0,
61710.0,for_sale,265000.0,3.0,3.0,2.91,1902735.0,Moca,Puerto Rico,676.0,2485.0,
3763.0,for_sale,99000.0,3.0,1.0,0.15,734101.0,Juana Diaz,Puerto Rico,795.0,800.0,
52270.0,for_sale,76900.0,3.0,2.0,,1873083.0,Canovanas,Puerto Rico,729.0,1200.0,2020-02-28
52707.0,for_sale,95000.0,3.0,1.0,0.1,918508.0,Ponce,Puerto Rico,728.0,1100.0,
62210.0,for_sale,245000.0,4.0,3.0,0.22,1839307.0,Camuy,Puerto Rico,678.0,900.0,
31239.0,for_sale,225000.0,3.0,3.0,0.72,782285.0,Ponce,Puerto Rico,731.0,2460.0,
92147.0,for_sale,119000.0,3.0,2.0,0.08,113181.0,Juana Diaz,Puerto Rico,795.0,1084.0,
103378.0,for_sale,97000.0,4.0,2.0,0.35,1946160.0,Juana Diaz,Puerto Rico,795.0,1918.0,
81909.0,for_sale,210000.0,4.0,3.0,5.05,1902767.0,Ponce,Puerto Rico,730.0,1520.0,
3633.0,for_sale,67600.0,4.0,1.0,0.8,1758795.0,Ponce,Puerto Rico,731.0,921.0,
52707.0,for_sale,102900.0,3.0,1.0,0.09,1826163.0,Juana Diaz,Puerto Rico,795.0,870.0,
92147.0,for_sale,121000.0,3.0,2.0,0.22,1241895.0,San Sebastian,Puerto Rico,685.0,1134.0,
52707.0,for_sale,81000.0,4.0,2.0,0.15,1856963.0,Lares,Puerto Rico,669.0,1597.0,
103378.0,for_sale,84900.0,3.0,2.0,0.08,1985075.0,Ponce,Puerto Rico,731.0,1250.0,
74819.0,for_sale,99000.0,5.0,2.0,0.25,413713.0,Ponce,Puerto Rico,728.0,2283.0,
52707.0,for_sale,120000.0,3.0,2.0,0.09,1903696.0,Jayuya,Puerto Rico,664.0,1100.0,
103378.0,for_sale,106000.0,3.0,2.0,0.04,1985090.0,Ponce,Puerto Rico,731.0,1547.0,
52707.0,for_sale,225000.0,4.0,2.0,0.2,1884228.0,Coamo,Puerto Rico,769.0,1700.0,
103378.0,for_sale,74000.0,3.0,2.0,0.04,1985088.0,Ponce,Puerto Rico,731.0,980.0,
52707.0,for_sale,85000.0,3.0,1.0,0.12,151181.0,Hatillo,Puerto Rico,659.0,930.0,
3633.0,for_sale,54000.0,3.0,1.0,0.68,1565797.0,Ponce,Puerto Rico,730.0,905.0,
49909.0,for_sale,65000.0,3.0,1.0,0.04,603596.0,Ponce,Puerto Rico,716.0,1025.0,
3633.0,for_sale,126600.0,2.0,2.0,0.25,347753.0,Ponce,Puerto Rico,730.0,1004.0,
31239.0,for_sale,349900.0,6.0,5.0,0.27,1255530.0,Ponce,Puerto Rico,717.0,3953.0,
92147.0,for_sale,99000.0,3.0,1.0,0.11,1897240.0,Lares,Puerto Rico,669.0,870.0,
87549.0,for_sale,67000.0,3.0,2.0,0.11,1916183.0,Yauco,Puerto Rico,698.0,1000.0,
103378.0,for_sale,121500.0,4.0,1.0,0.11,1985091.0,Ponce,Puerto Rico,731.0,1562.0,
102017.0,for_sale,115000.0,3.0,2.0,0.25,1850850.0,San Sebastian,Puerto Rico,685.0,875.0,
25119.0,for_sale,295000.0,5.0,3.0,2.43,1888384.0,Juana Diaz,Puerto Rico,795.0,2625.0,
46667.0,for_sale,299000.0,4.0,2.0,0.09,1951672.0,Trujillo Alto,Puerto Rico,976.0,1700.0,
52707.0,for_sale,250000.0,8.0,7.0,0.09,232978.0,Ponce,Puerto Rico,730.0,4036.0,
107152.0,for_sale,195000.0,3.0,2.0,0.28,1966332.0,Aguadilla,Puerto Rico,603.0,2000.0,
107152.0,for_sale,200000.0,3.0,2.0,0.22,6709.0,Aguadilla,Puerto Rico,603.0,1895.0,
46019.0,for_sale,95000.0,6.0,2.0,0.11,385227.0,Hormigueros,Puerto Rico,660.0,2914.0,
52464.0,for_sale,295000.0,3.0,2.0,0.12,1844373.0,Rincon,Puerto Rico,677.0,2000.0,
52707.0,for_sale,128000.0,3.0,2.0,0.1,1884180.0,Hormigueros,Puerto Rico,660.0,1100.0,
107152.0,for_sale,195000.0,3.0,2.0,0.19,1856968.0,Isabela,Puerto Rico,662.0,1800.0,
50999.0,for_sale,147600.0,3.0,3.0,0.22,6321.0,Arecibo,Puerto Rico,612.0,2673.0,
103378.0,for_sale,109000.0,4.0,2.0,0.22,1844377.0,Arecibo,Puerto Rico,612.0,2760.0,
50999.0,for_sale,73000.0,3.0,1.0,0.08,8850.0,Arecibo,Puerto Rico,612.0,785.0,
60622.0,for_sale,78000.0,3.0,1.0,0.25,1854803.0,Arecibo,Puerto Rico,612.0,1403.0,
47940.0,for_sale,81900.0,6.0,4.0,,196144.0,Arecibo,Puerto Rico,612.0,2200.0,
103378.0,for_sale,69000.0,3.0,2.0,0.08,1985069.0,Arecibo,Puerto Rico,612.0,1050.0,
92147.0,for_sale,95000.0,2.0,1.0,,596191.0,Hatillo,Puerto Rico,612.0,940.0,
107152.0,for_sale,195000.0,4.0,2.0,0.2,1667519.0,Isabela,Puerto Rico,662.0,1933.0,
92147.0,for_sale,125000.0,3.0,2.0,0.08,14751.0,Manati,Puerto Rico,674.0,1086.0,
1205.0,for_sale,77000.0,4.0,2.0,0.11,398184.0,Vega Baja,Puerto Rico,693.0,1688.0,
49608.0,for_sale,82000.0,3.0,1.0,,1843332.0,Vega Baja,Puerto Rico,693.0,748.0,
103378.0,for_sale,299900.0,4.0,2.0,0.11,1985087.0,Hatillo,Puerto Rico,659.0,2327.0,
103379.0,for_sale,75200.0,3.0,1.0,0.09,1837493.0,Vega Baja,Puerto Rico,693.0,1000.0,
92147.0,for_sale,110000.0,7.0,3.0,0.09,1842706.0,Dorado,Puerto Rico,949.0,1192.0,2019-06-28
103379.0,for_sale,63000.0,2.0,1.0,0.15,1837542.0,Vega Baja,Puerto Rico,693.0,1000.0,
77433.0,for_sale,265000.0,6.0,3.0,4.94,1308694.0,Vega Alta,Puerto Rico,692.0,3000.0,
92147.0,for_sale,88000.0,3.0,1.0,0.15,1856982.0,Corozal,Puerto Rico,783.0,934.0,
109906.0,for_sale,102000.0,3.0,1.0,0.07,1879245.0,Vega Alta,Puerto Rico,962.0,1025.0,
103378.0,for_sale,30000.0,3.0,2.0,0.08,1985062.0,Guanica,Puerto Rico,653.0,1066.0,
52707.0,for_sale,77000.0,6.0,3.0,0.13,856219.0,Mayaguez,Puerto Rico,680.0,2110.0,
50999.0,for_sale,154000.0,3.0,2.0,0.1,1757044.0,Cabo Rojo,Puerto Rico,623.0,1708.0,
87549.0,for_sale,29000.0,2.0,1.0,,1318280.0,Mayaguez,Puerto Rico,680.0,900.0,
31239.0,for_sale,157000.0,4.0,2.0,3.75,1902721.0,Lajas,Puerto Rico,667.0,1473.0,
103378.0,for_sale,60150.0,3.0,1.0,0.04,1988291.0,Mayaguez,Puerto Rico,680.0,975.0,
102017.0,for_sale,219000.0,7.0,3.0,0.1,501075.0,Mayaguez,Puerto Rico,680.0,1000.0,
50739.0,for_sale,159900.0,3.0,2.0,0.16,1136071.0,Cabo Rojo,Puerto Rico,623.0,1100.0,
46019.0,for_sale,149900.0,2.0,1.0,,7026.0,Cabo Rojo,Puerto Rico,623.0,854.0,
87549.0,for_sale,107000.0,3.0,2.0,0.15,1868631.0,Cabo Rojo,Puerto Rico,623.0,1045.0,
31238.0,for_sale,189900.0,4.0,3.0,0.25,1947577.0,Cabo Rojo,Puerto Rico,623.0,1622.0,
52707.0,for_sale,186900.0,3.0,2.0,,1571899.0,Cabo Rojo,Puerto Rico,623.0,1674.0,
48392.0,for_sale,265000.0,6.0,6.0,0.25,13741.0,Cabo Rojo,Puerto Rico,623.0,2500.0,
1981.0,for_sale,535000.0,4.0,5.0,0.51,1988290.0,Cabo Rojo,Puerto Rico,623.0,2422.0,
52707.0,for_sale,170000.0,4.0,2.0,0.12,1241669.0,Yauco,Puerto Rico,698.0,1800.0,
33888.0,for_sale,319000.0,3.0,3.0,0.26,1902745.0,Hatillo,Puerto Rico,659.0,3227.0,
52707.0,for_sale,69900.0,5.0,3.0,0.16,1856965.0,Isabela,Puerto Rico,662.0,1886.0,
52707.0,for_sale,55000.0,3.0,1.0,0.07,1927727.0,Juana Diaz,Puerto Rico,795.0,750.0,
62210.0,for_sale,132000.0,3.0,1.0,0.74,918080.0,Lares,Puerto Rico,669.0,2500.0,
3633.0,for_sale,77000.0,6.0,3.0,1.4,1798657.0,Juncos,Puerto Rico,777.0,2392.0,
47931.0,for_sale,119500.0,3.0,2.0,,7410.0,Ponce,Puerto Rico,728.0,907.0,
77601.0,for_sale,95000.0,3.0,1.0,0.27,1856993.0,Lares,Puerto Rico,669.0,1070.0,
52707.0,for_sale,59000.0,2.0,2.0,0.05,1856900.0,Lares,Puerto Rico,669.0,1173.0,
87549.0,for_sale,100000.0,4.0,3.0,0.18,1948620.0,San Sebastian,Puerto Rico,685.0,2000.0,
52707.0,for_sale,95000.0,3.0,3.0,0.29,842243.0,Guayanilla,Puerto Rico,656.0,1591.0,
103378.0,for_sale,114000.0,3.0,2.0,0.05,1985089.0,Ponce,Puerto Rico,731.0,900.0,
52707.0,for_sale,63000.0,4.0,1.0,0.09,645349.0,Yauco,Puerto Rico,698.0,1087.0,
52707.0,for_sale,367500.0,5.0,3.0,19.44,1856899.0,Lares,Puerto Rico,669.0,3907.0,
102017.0,for_sale,115000.0,1.0,1.0,,10347.0,Rincon,Puerto Rico,677.0,568.0,
52707.0,for_sale,425000.0,4.0,3.0,0.4,384896.0,Mayaguez,Puerto Rico,682.0,2711.0,
92147.0,for_sale,95600.0,3.0,1.0,0.05,1898054.0,Dorado,Puerto Rico,646.0,816.0,
40689.0,for_sale,120000.0,5.0,2.0,0.05,1837587.0,Dorado,Puerto Rico,646.0,1600.0,
46788.0,for_sale,1795000.0,7.0,5.0,0.1,1774774.0,Dorado,Puerto Rico,646.0,3870.0,
49909.0,for_sale,1600000.0,3.0,3.0,0.21,3449.0,Dorado,Puerto Rico,646.0,2462.0,
19383.0,for_sale,750000.0,4.0,3.0,,,Dorado,Puerto Rico,646.0,2178.0,
52707.0,for_sale,819000.0,4.0,2.0,0.12,1903688.0,Dorado,Puerto Rico,646.0,2381.0,
54341.0,for_sale,550000.0,2.0,2.0,,619205.0,Dorado,Puerto Rico,646.0,1260.0,
108464.0,for_sale,1200000.0,5.0,5.0,0.02,1516763.0,Dorado,Puerto Rico,646.0,4850.0,
29510.0,for_sale,989000.0,4.0,4.0,0.13,1884191.0,Dorado,Puerto Rico,646.0,2800.0,
83881.0,for_sale,83600.0,2.0,1.0,0.19,1837510.0,Dorado,Puerto Rico,646.0,834.0,
72456.0,for_sale,889000.0,5.0,4.0,,1898695.0,Dorado,Puerto Rico,646.0,2489.0,
105192.0,for_sale,825000.0,4.0,4.0,0.32,1739550.0,Dorado,Puerto Rico,646.0,2800.0,
29510.0,for_sale,2500000.0,4.0,5.0,0.25,985817.0,Dorado,Puerto Rico,646.0,5000.0,
61543.0,for_sale,1500000.0,4.0,4.0,0.24,1837558.0,Dorado,Puerto Rico,646.0,3015.0,
55665.0,for_sale,1700000.0,3.0,4.0,0.18,676715.0,Dorado,Puerto Rico,646.0,2900.0,
29911.0,for_sale,1300000.0,4.0,3.0,0.02,1941871.0,Dorado,Puerto Rico,646.0,2900.0,
16782.0,for_sale,995000.0,3.0,3.0,,1940223.0,Dorado,Puerto Rico,646.0,1492.0,
59533.0,for_sale,189500.0,3.0,2.0,0.09,599733.0,Dorado,Puerto Rico,646.0,1380.0,
52707.0,for_sale,245000.0,4.0,2.0,0.11,1875975.0,Dorado,Puerto Rico,646.0,1820.0,
103379.0,for_sale,141000.0,3.0,2.0,0.23,385484.0,Dorado,Puerto Rico,646.0,1298.0,
81495.0,for_sale,375000.0,3.0,2.0,,1539150.0,Vega Alta,Puerto Rico,646.0,1564.0,
7978.0,for_sale,2750000.0,4.0,6.0,0.25,10770.0,Dorado,Puerto Rico,646.0,4200.0,
35686.0,for_sale,795000.0,3.0,2.0,,1940206.0,Dorado,Puerto Rico,646.0,1944.0,
78468.0,for_sale,2100000.0,4.0,4.0,,1941880.0,Dorado,Puerto Rico,646.0,2624.0,
59817.0,for_sale,2500000.0,5.0,4.0,0.24,1244330.0,Dorado,Puerto Rico,646.0,4791.0,
50999.0,for_sale,97000.0,3.0,2.0,0.06,1879244.0,Dorado,Puerto Rico,646.0,1200.0,
52707.0,for_sale,800000.0,4.0,4.0,,1089628.0,Dorado,Puerto Rico,646.0,882.0,
49873.0,for_sale,1200000.0,3.0,3.0,,1900775.0,Dorado,Puerto Rico,646.0,1983.0,
108122.0,for_sale,199000.0,3.0,3.0,0.25,940889.0,Mayaguez,Puerto Rico,682.0,2100.0,
102017.0,for_sale,389000.0,3.0,2.0,0.43,1177289.0,Rincon,Puerto Rico,677.0,1500.0,
102017.0,for_sale,720000.0,3.0,3.0,,1667517.0,Aguada,Puerto Rico,677.0,2715.0,
102017.0,for_sale,295000.0,2.0,2.0,,1970811.0,Rincon,Puerto Rico,677.0,875.0,
52707.0,for_sale,59000.0,4.0,2.0,0.04,667776.0,Mayaguez,Puerto Rico,680.0,960.0,
52707.0,for_sale,44000.0,2.0,3.0,0.03,1104887.0,Guanica,Puerto Rico,653.0,1823.0,
61710.0,for_sale,170000.0,2.0,1.0,0.97,1060070.0,Mayaguez,Puerto Rico,680.0,1475.0,
92147.0,for_sale,255200.0,3.0,2.0,0.29,1638068.0,Mayaguez,Puerto Rico,682.0,2031.0,
18211.0,for_sale,109955.0,4.0,2.0,0.05,1902846.0,Mayaguez,Puerto Rico,680.0,563.0,
52707.0,for_sale,35000.0,3.0,1.0,0.22,302015.0,Mayaguez,Puerto Rico,680.0,746.0,
103378.0,for_sale,174900.0,7.0,4.0,0.11,1947449.0,Quebradillas,Puerto Rico,678.0,2500.0,
87549.0,for_sale,50300.0,3.0,1.0,0.23,1837364.0,Mayaguez,Puerto Rico,680.0,962.0,
87549.0,for_sale,55000.0,5.0,2.0,0.32,1902752.0,Mayaguez,Puerto Rico,680.0,1500.0,
52707.0,for_sale,42000.0,2.0,1.0,0.05,937205.0,Ponce,Puerto Rico,716.0,714.0,
52707.0,for_sale,50500.0,2.0,1.0,0.12,872407.0,Guanica,Puerto Rico,653.0,612.0,
52707.0,for_sale,40000.0,2.0,1.0,0.12,1005430.0,Hormigueros,Puerto Rico,660.0,811.0,
103378.0,for_sale,90000.0,2.0,1.0,0.11,1861977.0,Hatillo,Puerto Rico,659.0,784.0,
109906.0,for_sale,150000.0,4.0,2.0,0.09,218197.0,Mayaguez,Puerto Rico,682.0,1050.0,
102017.0,for_sale,140000.0,3.0,1.0,0.52,6712.0,San Sebastian,Puerto Rico,685.0,1200.0,
103378.0,for_sale,105000.0,3.0,1.0,0.27,1844372.0,Quebradillas,Puerto Rico,678.0,950.0,
52707.0,for_sale,75000.0,3.0,1.0,0.06,894551.0,Guanica,Puerto Rico,653.0,1503.0,
52707.0,for_sale,145000.0,3.0,2.0,,1877129.0,Ponce,Puerto Rico,716.0,1235.0,
87549.0,for_sale,74300.0,2.0,2.0,0.17,1966338.0,Mayaguez,Puerto Rico,680.0,850.0,
102017.0,for_sale,725000.0,3.0,2.0,2.2,1174225.0,Rincon,Puerto Rico,677.0,2000.0,
52707.0,for_sale,425000.0,5.0,5.0,0.31,917166.0,Mayaguez,Puerto Rico,682.0,4387.0,
52707.0,for_sale,145000.0,1.0,1.0,,1840567.0,Guanica,Puerto Rico,647.0,729.0,
52707.0,for_sale,81000.0,7.0,4.0,0.08,1902777.0,Las Marias,Puerto Rico,670.0,3174.0,
52707.0,for_sale,105000.0,2.0,1.0,2.72,1902774.0,San Sebastian,Puerto Rico,685.0,870.0,
1589.0,for_sale,120000.0,4.0,3.0,2.64,1243378.0,Hatillo,Puerto Rico,659.0,1578.0,
103378.0,for_sale,63000.0,4.0,2.0,0.48,1844375.0,Hormigueros,Puerto Rico,660.0,1233.0,
52707.0,for_sale,130000.0,6.0,2.0,0.1,117387.0,Moca,Puerto Rico,676.0,2002.0,
87549.0,for_sale,80000.0,3.0,2.0,0.1,1902769.0,Lajas,Puerto Rico,667.0,900.0,
52707.0,for_sale,500000.0,3.0,3.0,1.94,1856903.0,San German,Puerto Rico,683.0,2410.0,
108122.0,for_sale,339800.0,5.0,3.0,0.18,1446872.0,Mayaguez,Puerto Rico,680.0,4200.0,
52707.0,for_sale,900000.0,5.0,3.0,0.23,1902759.0,Guanica,Puerto Rico,653.0,4046.0,
47983.0,for_sale,499500.0,3.0,3.0,,1856514.0,Rincon,Puerto Rico,677.0,1357.0,
52707.0,for_sale,80000.0,1.0,1.0,,694332.0,Ponce,Puerto Rico,717.0,800.0,
52707.0,for_sale,69000.0,8.0,3.0,0.97,1902740.0,San Sebastian,Puerto Rico,685.0,2250.0,
3633.0,for_sale,63000.0,2.0,1.0,0.37,1843069.0,Ponce,Puerto Rico,731.0,803.0,
3633.0,for_sale,99000.0,3.0,2.0,0.54,1056679.0,Ponce,Puerto Rico,730.0,1106.0,
3633.0,for_sale,84000.0,3.0,1.0,0.83,1868714.0,Ponce,Puerto Rico,731.0,599.0,
87549.0,for_sale,34000.0,3.0,1.0,0.22,1312107.0,Yauco,Puerto Rico,698.0,1500.0,
40689.0,for_sale,110000.0,3.0,1.0,0.05,1155898.0,Ponce,Puerto Rico,730.0,900.0,
62210.0,for_sale,98000.0,3.0,1.0,0.35,12727.0,Lares,Puerto Rico,669.0,1427.0,
52707.0,for_sale,85000.0,3.0,1.0,0.32,276791.0,Mayaguez,Puerto Rico,682.0,1300.0,
46019.0,for_sale,290000.0,4.0,3.0,0.59,888635.0,Mayaguez,Puerto Rico,680.0,2374.0,
102017.0,for_sale,375000.0,3.0,3.0,0.23,848339.0,Moca,Puerto Rico,676.0,2400.0,
52707.0,for_sale,380000.0,3.0,3.0,0.31,1757171.0,Ponce,Puerto Rico,731.0,3806.0,
60028.0,for_sale,350000.0,3.0,3.0,0.24,957156.0,Isabela,Puerto Rico,662.0,2482.0,
77885.0,for_sale,167000.0,3.0,2.0,0.25,1902783.0,San German,Puerto Rico,683.0,1300.0,
103378.0,for_sale,131000.0,4.0,2.0,0.08,1985072.0,Ponce,Puerto Rico,731.0,1460.0,
87549.0,for_sale,74900.0,3.0,1.0,0.12,1902761.0,Mayaguez,Puerto Rico,680.0,1000.0,
107152.0,for_sale,260000.0,3.0,2.0,0.42,1256914.0,San Sebastian,Puerto Rico,685.0,2100.0,
52707.0,for_sale,114900.0,3.0,2.0,,1838910.0,Ponce,Puerto Rico,716.0,1275.0,
96048.0,for_sale,264900.0,4.0,3.0,0.12,1312998.0,Mayaguez,Puerto Rico,680.0,2300.0,
52707.0,for_sale,365000.0,3.0,2.0,0.21,1902785.0,Hatillo,Puerto Rico,659.0,3515.0,
52707.0,for_sale,850000.0,4.0,3.0,0.15,1756991.0,Lajas,Puerto Rico,667.0,1857.0,
86036.0,for_sale,335000.0,4.0,2.0,0.06,482929.0,Ponce,Puerto Rico,728.0,2268.0,
52707.0,for_sale,225000.0,4.0,2.0,0.09,269267.0,Ponce,Puerto Rico,728.0,2710.0,
40689.0,for_sale,99000.0,6.0,3.0,0.07,744236.0,Mayaguez,Puerto Rico,682.0,1858.0,
103378.0,for_sale,130000.0,4.0,2.0,0.23,1850842.0,Hatillo,Puerto Rico,659.0,1384.0,
87549.0,for_sale,90000.0,3.0,2.0,,1307658.0,Mayaguez,Puerto Rico,682.0,1000.0,
109329.0,for_sale,380000.0,3.0,3.0,0.52,384017.0,Mayaguez,Puerto Rico,682.0,2000.0,
86036.0,for_sale,3799000.0,5.0,7.0,0.24,1538005.0,Rincon,Puerto Rico,677.0,4500.0,
47983.0,for_sale,629000.0,6.0,5.0,0.14,1902719.0,Rincon,Puerto Rico,677.0,3625.0,
102017.0,for_sale,425000.0,2.0,1.0,0.07,1174226.0,Rincon,Puerto Rico,677.0,1000.0,
47983.0,for_sale,295000.0,2.0,2.0,,1902732.0,Rincon,Puerto Rico,677.0,1405.0,
60028.0,for_sale,350000.0,3.0,1.0,0.36,1946276.0,Rincon,Puerto Rico,677.0,1214.0,
47983.0,for_sale,399000.0,2.0,2.0,,1856961.0,Rincon,Puerto Rico,677.0,1208.0,
102017.0,for_sale,599000.0,12.0,4.0,0.12,1856956.0,Rincon,Puerto Rico,677.0,3000.0,
40689.0,for_sale,310000.0,5.0,3.0,0.39,862218.0,Ponce,Puerto Rico,716.0,3100.0,
43374.0,for_sale,125000.0,3.0,1.0,0.17,458189.0,Juana Diaz,Puerto Rico,715.0,1080.0,
103379.0,for_sale,85000.0,6.0,4.0,0.79,12687.0,Orocovis,Puerto Rico,720.0,2345.0,
1205.0,for_sale,55000.0,2.0,1.0,0.09,1219018.0,Toa Baja,Puerto Rico,949.0,1035.0,
103378.0,for_sale,29900.0,6.0,2.0,0.03,1844381.0,Manati,Puerto Rico,674.0,1200.0,
49909.0,for_sale,70000.0,3.0,2.0,0.09,1417550.0,Manati,Puerto Rico,674.0,2417.0,
3633.0,for_sale,103000.0,7.0,4.0,0.69,1843284.0,Toa Alta,Puerto Rico,972.0,2106.0,
18214.0,for_sale,254900.0,4.0,2.0,0.11,1868655.0,Vega Alta,Puerto Rico,692.0,2500.0,
52707.0,for_sale,110000.0,3.0,2.0,0.09,13689.0,Manati,Puerto Rico,674.0,951.0,
103378.0,for_sale,165000.0,5.0,3.0,0.07,1985092.0,Manati,Puerto Rico,674.0,1700.0,
52270.0,for_sale,108000.0,3.0,2.0,,1831538.0,Vega Baja,Puerto Rico,963.0,1120.0,
92147.0,for_sale,82700.0,2.0,2.0,0.03,1913261.0,Ciales,Puerto Rico,,1111.0,
52707.0,for_sale,100000.0,2.0,1.0,0.13,680301.0,Vega Alta,Puerto Rico,692.0,1694.0,
52707.0,for_sale,105000.0,4.0,2.0,0.15,1902794.0,Vega Alta,Puerto Rico,692.0,6458.0,
52707.0,for_sale,170000.0,5.0,3.0,0.21,1902730.0,Vega Alta,Puerto Rico,692.0,3080.0,
52270.0,for_sale,49300.0,3.0,2.0,0.07,698213.0,Vega Alta,Puerto Rico,692.0,800.0,
52707.0,for_sale,75500.0,3.0,1.0,0.16,1856983.0,Corozal,Puerto Rico,783.0,832.0,
52270.0,for_sale,80000.0,3.0,2.0,0.26,387417.0,Toa Alta,Puerto Rico,953.0,1000.0,
52707.0,for_sale,175000.0,3.0,2.0,0.1,1884156.0,Arecibo,Puerto Rico,613.0,1211.0,
40689.0,for_sale,32000.0,3.0,1.0,0.08,651743.0,Vega Baja,Puerto Rico,693.0,770.0,
52707.0,for_sale,145000.0,3.0,3.0,0.36,1902850.0,Barranquitas,Puerto Rico,794.0,1015.0,
103379.0,for_sale,89000.0,3.0,2.0,,1767498.0,Vega Baja,Puerto Rico,693.0,1063.0,
86129.0,for_sale,70000.0,3.0,1.0,0.15,221168.0,Toa Alta,Puerto Rico,953.0,2092.0,
103378.0,for_sale,135000.0,3.0,2.0,,1840201.0,Vega Baja,Puerto Rico,693.0,1158.0,
52270.0,for_sale,66500.0,3.0,1.0,,350048.0,Vega Alta,Puerto Rico,692.0,805.0,
52270.0,for_sale,169000.0,4.0,2.0,0.15,377106.0,Toa Baja,Puerto Rico,949.0,1970.0,
78414.0,for_sale,300000.0,4.0,3.0,0.15,1898688.0,Manati,Puerto Rico,674.0,568.0,
67333.0,for_sale,115000.0,6.0,2.0,0.39,1857228.0,Coamo,Puerto Rico,725.0,2329.0,
